UID,lat,lon,applicant_type,application_year
42114,-33.946999,151.22501,Private applicant,2009
42115,-34.84,138.592,SME,2009
42116,-33.874001,151.08099,SME,2009
42117,-33.734001,151.112,Private applicant,2009
42118,-33.786999,151.12601,SME,2009
42119,-34.730999,138.601,SME,2009
42120,-34.980999,138.562,SME,2009
42121,-34.789001,138.64999,Private applicant,2009
42122,-33.875,151.20799,SME,2009
42123,-33.786999,151.12601,SME,2009
42124,-19.297001,146.769,SME,2009
42125,-38.153999,146.259,Private applicant,2009
42126,-27.370001,153.05099,SME,2009
42127,-34.908001,138.638,Private applicant,2009
42128,-27.662001,153.388,Private applicant,2009
42129,-17.591,146.03101,SME,2009
42130,-34.558998,150.84801,Private applicant,2009
42131,-33.786999,151.12601,SME,2009
42132,-37.82,145.16,SME,2009
42133,-33.766998,150.989,Private applicant,2009
42134,-37.23,144.464,Private applicant,2009
42135,-33.786999,151.12601,SME,2009
42136,-27.598,152.802,Private applicant,2009
42137,-27.632,153.03,Private applicant,2009
42138,-27.598,153.11501,Private applicant,2009
42139,-33.838001,151.047,SME,2009
42140,-37.799999,144.95799,Large firm,2009
42141,-37.898998,145.088,SME,2009
42142,-37.792999,145.07201,SME,2009
42143,-37.898998,145.088,SME,2009
42144,-37.792999,145.07201,SME,2009
42145,-37.792999,145.07201,SME,2009
42146,-37.898998,145.088,SME,2009
42147,-38.002998,145.12,SME,2010
42148,-33.844002,151.216,SME,2010
42149,-27.535999,152.922,SME,2010
42150,-35.278999,149.146,Large firm,2010
42151,-37.818001,144.963,Large firm,2010
42152,-27.452999,153.108,Large firm,2010
42153,-33.813,151.179,SME,2010
42154,-37.816002,144.95599,SME,2010
42155,-37.816002,144.95599,SME,2010
42156,-37.816002,144.95599,SME,2010
42157,-33.883999,151.209,SME,2010
42158,-42.852001,147.295,Private applicant,2010
42159,-35.278999,149.146,Large firm,2010
42160,-33.834,151.03999,SME,2010
42161,-33.771999,151.008,SME,2010
42162,-34.839001,138.561,SME,2010
42163,-35.278999,149.146,Large firm,2010
42164,-34.426998,150.88901,SME,2010
42165,-34.958,138.54201,Large firm,2010
42166,-37.811001,144.967,SME,2010
42167,-28.101,153.438,SME,2010
42168,-33.777,151.114,SME,2010
42169,-37.798,144.97501,Private applicant,2010
42170,-32.126999,115.848,SME,2010
42171,-32.099998,115.808,SME,2010
42172,-32.126999,115.848,SME,2010
42173,-32.099998,115.808,SME,2010
42174,-33.786999,151.12601,SME,2009
42175,-33.764999,151.274,SME,2009
42176,-37.839001,144.99699,SME,2009
42177,-33.909,151.248,Private applicant,2009
42178,-33.909,151.248,SME,2009
42179,-33.786999,151.12601,SME,2009
42180,-37.819,145.31799,SME,2009
42181,-33.938999,151.19701,SME,2009
42182,-27.992001,153.34399,SME,2009
42183,-37.683998,144.437,SME,2009
42184,-33.786999,151.12601,SME,2009
42185,-33.881001,151.215,SME,2009
42186,-27.552999,153.054,Large firm,2009
42187,-33.813999,151.17799,SME,2009
42188,-37.292,143.78,Private applicant,2009
42189,-32.216999,115.875,Private applicant,2009
42190,-27.582001,152.955,SME,2009
42191,-33.893002,150.843,Private applicant,2009
42192,-37.82,145.16,SME,2009
42193,-37.832001,144.964,SME,2009
42194,-33.695,117.556,Private applicant,2009
42195,-33.695,117.556,Private applicant,2009
42196,-35.265999,149.06799,SME,2009
42197,-33.786999,151.12601,SME,2009
42198,-27.868,153.345,Private applicant,2009
42199,-37.708,144.85699,SME,2009
42200,-33.827999,150.994,SME,2009
42201,-34.861,138.72301,SME,2009
42202,-33.812,151.07201,Large firm,2010
42203,-33.867001,151.21201,SME,2010
42204,-33.091,151.52499,Private applicant,2010
42205,-33.789001,151.185,SME,2010
42206,-33.839001,151.209,Private applicant,2010
42207,-32.373001,152.50101,Private applicant,2010
42208,-34.313999,150.91701,Private applicant,2010
42209,-31.947001,115.828,SME,2010
42210,-37.645,144.88699,Private applicant,2010
42211,-23.131001,150.74899,SME,2010
42212,-27.577999,153.10001,SME,2010
42213,-33.992001,150.673,SME,2010
42214,-33.867001,151.207,SME,2010
42215,-27.545,151.91299,SME,2010
42216,-33.806999,151.034,SME,2010
42217,-33.862,151.209,SME,2010
42218,-33.876999,151.19501,SME,2010
42219,-37.91,145.24699,SME,2009
42220,-33.834,151.076,Private applicant,2009
42221,-30.496,151.672,Private applicant,2009
42222,-38.179001,145.24699,SME,2009
42223,-27.608999,151.95599,SME,2009
42224,-33.825001,151.203,SME,2009
42225,-33.787998,150.77901,SME,2009
42226,-37.858002,145.026,Private applicant,2009
42227,-37.813999,144.97,SME,2009
42228,-33.415001,151.289,SME,2009
42229,-32.050999,150.866,SME,2009
42230,-33.798,150.942,SME,2009
42231,-37.826,144.99899,Large firm,2009
42232,-37.686001,144.97301,Private applicant,2009
42233,-27.429001,153.09599,SME,2009
42234,-27.591999,152.825,SME,2009
42235,-33.919998,151.23,SME,2010
42236,-34.925999,138.634,Private applicant,2010
42237,-33.566002,151.01801,SME,2011
42238,-33.772999,151.08099,SME,2010
42239,-33.758999,150.787,Private applicant,2010
42240,-33.765999,150.87199,Private applicant,2010
42241,-33.798,151.17999,SME,2010
42242,-33.870998,151.134,SME,2010
42243,-37.916,145.138,Large firm,2010
42244,-27.493999,153.00301,Large firm,2010
42245,-37.814999,145.293,SME,2010
42246,-27.591,153.05701,Private applicant,2010
42247,-27.591,153.05701,Private applicant,2010
42248,-35.278999,149.146,Large firm,2010
42249,-37.814999,144.95799,SME,2010
42250,-37.813999,144.963,Large firm,2010
42251,-35.278999,149.146,Large firm,2010
42252,-35.306999,149.13699,Large firm,2010
42253,-35.306999,149.13699,Large firm,2010
42254,-35.278999,149.146,Large firm,2010
42255,-34.916,138.554,SME,2010
42256,-21.184,149.16299,SME,2010
42257,-38.257999,145.02499,Private applicant,2009
42258,-37.804001,145.39999,Private applicant,2009
42259,-31.856001,115.896,Large firm,2009
42260,-32.922001,151.742,SME,2009
42261,-33.868999,151.19701,SME,2009
42262,-31.74,115.735,Private applicant,2005
42263,-31.896,115.766,Private applicant,2005
42264,-33.875,151.20799,SME,2009
42265,-42.911999,147.34399,SME,2009
42266,-27.851,153.304,Private applicant,2009
42267,-27.312,153.034,Private applicant,2009
42268,-27.870001,153.311,Private applicant,2009
42269,-33.786999,151.12601,SME,2009
42270,-34.917999,138.55099,Large firm,2009
42271,-27.608999,153.04401,Private applicant,2009
42272,-33.919998,151.17799,SME,2009
42273,-27.872999,153.343,Private applicant,2009
42274,-27.927,153.327,Private applicant,2009
42275,-19.297001,146.769,Private applicant,2009
42276,-22.584,148.35201,Private applicant,2009
42277,-33.786999,151.12601,SME,2009
42278,-38.401001,144.811,Private applicant,2009
42279,-28.002001,153.42799,SME,2009
42280,-33.879002,151.22099,SME,2009
42281,-41.436001,147.14999,Private applicant,2009
42282,-35.025002,138.731,Private applicant,2009
42283,-27.485001,152.97701,Private applicant,2009
42284,-27.485001,152.97701,Private applicant,2009
42285,-34.925999,138.608,SME,2009
42286,-28.08,153.383,SME,2009
42287,-33.834,151.05099,SME,2009
42288,-38.113998,145.14,SME,2009
42289,39.096001,-84.637001,SME,2009
42290,-42.882,147.33,SME,2010
42291,-37.977001,145.08299,SME,2010
42292,-31.954,115.856,SME,2010
42293,-28.111,153.43401,SME,2010
42294,-27.599001,152.761,SME,2010
42295,-33.861,151.082,Private applicant,2010
42296,-33.759998,151.091,Private applicant,2010
42297,-37.827,145.02,SME,2010
42298,-35.278999,149.146,Large firm,2010
42299,-37.506001,145.166,SME,2010
42300,-37.705002,145.07201,SME,2010
42301,-33.882,151.231,Private applicant,2010
42302,-33.776001,151.17599,Private applicant,2010
42303,-35.277,149.118,Large firm,2010
42304,-35.277,149.118,Large firm,2010
42305,-37.848,145.075,SME,2010
42306,-35.306999,149.13699,Large firm,2010
42307,-35.278999,149.146,SME,2010
42308,-35.306999,149.13699,Large firm,2010
42309,-35.278999,149.146,Large firm,2010
42310,-37.819,144.996,SME,2010
42311,-33.794998,150.996,SME,2010
42312,-33.938999,151.19701,SME,2009
42313,-37.792999,145.07201,SME,2009
42314,-37.898998,145.088,SME,2009
42315,-33.93,151.145,SME,2009
42316,-37.898998,145.088,SME,2009
42317,-37.792999,145.07201,SME,2009
42318,-37.907001,145.103,SME,2009
42319,-35.188999,138.492,Private applicant,2009
42320,-33.917,151.231,Large firm,2009
42321,-34.931,138.608,SME,2009
42322,-41.439999,147.17999,SME,2009
42323,-28.650999,151.914,SME,2009
42324,-27.473,153.024,SME,2009
42325,-37.91,145.246,SME,2009
42326,-37.898998,145.229,Private applicant,2009
42327,-37.944,145.093,Private applicant,2009
42328,-33.794998,151.179,SME,2009
42329,-37.916,145.138,Large firm,2009
42330,-34.911999,138.57001,Large firm,2009
42331,-37.816002,145.01601,SME,2010
42332,-33.118999,151.472,Private applicant,2010
42333,-33.118999,151.472,Private applicant,2010
42334,-33.895,151.19701,Large firm,2010
42335,-31.971001,115.906,SME,2010
42336,-33.862,151.207,SME,2010
42337,-35.278999,149.146,Large firm,2010
42338,-33.549999,150.659,Private applicant,2010
42339,-35.277,149.118,Large firm,2010
42340,-33.825001,151.091,SME,2009
42341,-33.639,151.323,Private applicant,2009
42342,-19.299,146.82201,Private applicant,2009
42343,-37.813999,144.97,Large firm,2009
42344,-37.813999,144.97,Large firm,2009
42345,-27.424999,153.09399,Large firm,2009
42346,-37.813999,144.97,Large firm,2009
42347,-37.813999,144.97,Large firm,2009
42348,-37.813999,144.97,Large firm,2009
42349,-23.690001,133.875,SME,2009
42350,-23.688999,133.871,SME,2009
42351,-35.103001,138.509,SME,2009
42352,-27.563,151.959,SME,2009
42353,-37.755001,145.00101,Private applicant,2009
42354,-27.492001,153.035,SME,2009
42355,-33.848,150.98599,Private applicant,2009
42356,-33.848,150.98599,Private applicant,2009
42357,-31.841,115.79,Private applicant,2009
42358,-34.911999,138.55701,SME,2009
42359,-37.813999,144.97,SME,2009
42360,-37.826,144.99899,Large firm,2009
42361,-28.184999,153.52299,SME,2009
42362,-38.145,145.207,Private applicant,2009
42363,-33.786999,151.12601,SME,2009
42364,-27.879999,153.36301,SME,2009
42365,-27.325001,153.067,Private applicant,2009
42366,-33.786999,151.12601,SME,2009
42367,-33.867001,151.09599,SME,2009
42368,-33.867001,151.09599,SME,2009
42369,-37.851002,145.10201,SME,2009
42370,-38.289001,144.99899,Private applicant,2010
42371,-38.289001,144.99899,Private applicant,2010
42372,-36.084,146.94501,SME,2010
42373,-37.912998,144.992,SME,2010
42374,-37.912998,144.992,SME,2010
42375,-38.084,145.49899,SME,2010
42376,-33.747002,151.16,SME,2010
42377,-37.664001,144.881,Large firm,2010
42378,-34.914001,138.56799,SME,2010
42379,-33.915001,151.20599,SME,2010
42380,-31.906,115.815,SME,2010
42381,-32.064999,115.753,SME,2010
42382,-37.814999,144.968,Large firm,2010
42383,-37.863998,145.14301,SME,2010
42384,-35.278999,149.146,Large firm,2010
42385,-33.838001,151.209,SME,2010
42386,-37.813999,144.97,SME,2009
42387,-35.278999,149.146,Large firm,2010
42388,-27.455999,153.099,SME,2009
42389,-28.209,153.388,Private applicant,2009
42390,-28.209,153.388,Private applicant,2009
42391,-27.563,152.95,SME,2009
42392,-27.684999,153.192,SME,2009
42393,-34.999001,138.619,SME,2009
42394,-33.786999,151.12601,SME,2009
42395,-33.884998,151.185,SME,2009
42396,-33.786999,151.12601,SME,2009
42397,-27.413,153.076,SME,2009
42398,-34.428001,150.89999,Private applicant,2009
42399,-27.851,153.304,Private applicant,2009
42400,-33.001999,151.573,SME,2010
42401,-33.787998,151.16901,SME,2010
42402,-37.823002,144.91901,SME,2010
42403,-37.798,144.95599,SME,2010
42404,-33.782001,151.09801,Large firm,2010
42405,-43.16,147.237,SME,2010
42406,-37.664001,144.881,Large firm,2010
42407,-37.77,144.95,Large firm,2010
42408,-37.77,144.95,Large firm,2010
42409,-37.664001,144.881,Large firm,2010
42410,-37.664001,144.881,Large firm,2010
42411,-37.77,144.95,Large firm,2010
42412,-21.184,149.16299,SME,2010
42413,-27.239,153.11,SME,2010
42414,-37.91,145.145,SME,2010
42415,-33.874001,151.207,SME,2010
42416,-33.875,151.209,SME,2010
42417,-33.874001,151.207,SME,2010
42418,-27.492001,153.005,Large firm,2010
42419,-27.423,152.996,Private applicant,2009
42420,-33.759998,151.086,Private applicant,2009
42421,-33.759998,151.086,Private applicant,2009
42422,-31.915001,115.774,Private applicant,2009
42423,-34.676998,149.675,Private applicant,2009
42424,-34.676998,149.675,Private applicant,2009
42425,-34.676998,149.675,Private applicant,2009
42426,-34.676998,149.675,Private applicant,2009
42427,-34.676998,149.675,Private applicant,2009
42428,-37.792,145.37801,SME,2009
42429,-34.561001,150.815,Private applicant,2009
42430,-27.431999,153.086,SME,2009
42431,-27.563,151.959,SME,2009
42432,-37.798,144.95599,SME,2010
42433,-37.798,144.927,SME,2010
42434,-27.666,153.032,SME,2010
42435,-31.941999,115.827,Private applicant,2010
42436,-31.941999,115.827,Private applicant,2010
42437,-33.895,151.19501,SME,2010
42438,-33.879002,151.222,SME,2010
42439,-21.184,149.16299,SME,2010
42440,-26.546,153.10001,SME,2010
42441,-33.839001,151.209,SME,2010
42442,-37.977001,145.08299,SME,2010
42443,-31.979,115.82,Large firm,2010
42444,-35.277,149.118,Large firm,2010
42445,-37.868999,144.826,Private applicant,2010
42446,-33.743,150.653,SME,2009
42447,-33.941002,151.033,Large firm,2009
42448,-33.907001,151.255,SME,2009
42449,-33.786999,151.12601,SME,2009
42450,-35.277,149.118,Large firm,2009
42451,-37.856998,145.168,Large firm,2009
42452,-31.798,115.764,Private applicant,2009
42453,-28.107,153.42101,SME,2009
42454,-38.008999,145.27299,SME,2009
42455,-33.776001,151.009,SME,2009
42456,-35.105999,138.509,SME,2009
42457,-34.921001,138.60899,Large firm,2009
42458,-34.423,150.87801,Large firm,2009
42459,-33.785,151.16499,Private applicant,2009
42460,-33.827,151.10201,Private applicant,2009
42461,-33.786999,151.12601,SME,2009
42462,-41.18,146.36301,Private applicant,2009
42463,-33.839001,151.209,SME,2009
42464,-37.816002,144.95799,SME,2009
42465,-27.389999,153.039,Private applicant,2009
42466,-27.389,153.039,Private applicant,2009
42467,-27.441999,153.144,Private applicant,2009
42468,-33.750999,151.144,SME,2009
42469,-33.832001,116.388,SME,2009
42470,-38.013,145.2,Large firm,2009
42471,-33.884998,151.185,SME,2009
42472,-27.76,153.241,SME,2009
42473,-27.76,153.241,SME,2009
42474,-27.76,153.241,SME,2009
42475,-27.76,153.241,SME,2009
42476,-27.76,153.241,SME,2009
42477,-26.624001,152.96201,SME,2009
42478,-35.271999,149.117,Large firm,2009
42479,-33.865002,151.207,SME,2009
42480,-33.865002,151.207,SME,2009
42481,-28.997,152.06599,Private applicant,2009
42482,-31.958,115.866,SME,2009
42483,-37.841999,145.27299,SME,2009
42484,-28.041,153.394,Private applicant,2009
42485,-27.488001,153.054,SME,2009
42486,-37.813999,144.97,SME,2009
42487,-33.932999,150.99699,SME,2009
42488,-27.424999,153.09399,Large firm,2009
42489,-37.813999,144.97,Large firm,2009
42490,-37.813999,144.97,Large firm,2009
42491,-37.813999,144.97,Large firm,2009
42492,-33.786999,151.12601,SME,2009
42493,-27.639999,152.979,SME,2009
42494,-27.639999,152.979,SME,2009
42495,-27.639999,152.979,SME,2009
42496,-27.639999,152.979,SME,2009
42497,-37.835999,144.993,SME,2009
42498,-33.832001,151.05499,Large firm,2009
42499,-36.118,146.89799,SME,2009
42500,-37.784,145.01601,Private applicant,2009
42501,-33.882999,151.17,Large firm,2009
42502,-27.521999,153.12199,Private applicant,2009
42503,-37.808998,144.965,Large firm,2009
42504,-28.007,153.431,Private applicant,2009
42505,-28.532,153.203,Private applicant,2009
42506,-37.852001,144.692,SME,2009
42507,-33.863998,151.205,SME,2009
42508,-33.867001,151.09599,SME,2009
42509,-31.950001,115.805,Private applicant,2009
42510,-31.990999,115.799,Private applicant,2009
42511,-37.799,144.839,Large firm,2009
42512,-38.167,144.41499,Private applicant,2009
42513,-33.786999,151.12601,SME,2009
42514,-33.733002,150.964,Large firm,2009
42515,-31.954,115.856,SME,2009
42516,-33.837002,151.20799,SME,2009
42517,-34.816002,138.629,Private applicant,2009
42518,-33.764,151.216,Private applicant,2009
42519,-31.947001,115.834,Large firm,2009
42520,-37.844002,144.978,SME,2009
42521,-37.782001,145.08501,Private applicant,2009
42522,-33.818001,151.189,Large firm,2009
42523,-33.866001,151.201,SME,2010
42524,-33.862999,150.972,Large firm,2010
42525,-33.876999,151.21001,SME,2010
42526,-30.514,151.672,SME,2010
42527,-35.278999,149.146,Large firm,2011
42528,-33.784,151.12801,SME,2010
42529,-33.837002,151.209,Large firm,2010
42530,-26.708,153.13499,Private applicant,2010
42531,-33.813,151.179,SME,2010
42532,-33.813,151.179,SME,2010
42533,-37.796001,144.961,Large firm,2010
42534,-33.733002,150.964,SME,2010
42535,-41.514,146.83501,Large firm,2010
42536,-35.290001,149.151,Private applicant,2010
42537,-31.952999,115.852,SME,2010
42538,-36.758999,144.284,Private applicant,2010
42539,-37.779999,144.978,SME,2010
42540,-33.754002,150.647,Private applicant,2010
42541,-37.866001,145.252,Private applicant,2010
42542,-33.867001,151.207,SME,2010
42543,-17.111,145.41499,SME,2010
42544,-34.459999,150.442,Private applicant,2010
42545,-31.983999,115.778,SME,2010
42546,-27.674,153.226,SME,2010
42547,-37.837002,144.94299,SME,2010
42548,-33.813,151.179,SME,2010
42549,-33.869999,151.205,SME,2010
42550,-33.874001,151.217,Private applicant,2011
42551,-31.892,116.034,SME,2010
42552,-35.312,149.129,SME,2010
42553,-35.252998,149.125,SME,2010
42554,-37.671001,145.14999,SME,2010
42555,-32.219002,116,Private applicant,2010
42556,-32.219002,116,Private applicant,2010
42557,-32.220001,116,Private applicant,2010
42558,-31.968,115.817,SME,2010
